,ID,Year_Birth,Marital_Status,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,numberofkids,Age,x0_2n Cycle,x0_Basic,x0_Graduation,x0_Master,x0_PhD
107,2683,1969.0,1,52413.0,02-02-2013,56,295.0,106.0,271.0,75.0,98.0,65.0,4.0,6.0,4.0,12,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,44.0,0.0,0.0,1.0,0.0,0.0
108,3629,1978.0,0,38557.0,19-12-2012,17,76.0,3.0,31.0,4.0,4.0,27.0,2.0,3.0,1.0,3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,34.0,0.0,0.0,1.0,0.0,0.0
109,10991,1960.0,1,89058.0,07-12-2012,18,454.0,26.302232142857143,106.0,31.0,22.0,43.0,1.0,5.0,4.0,4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,52.0,0.0,0.0,0.0,1.0,0.0
110,5077,1979.0,1,77298.0,02-11-2013,46,425.0,115.0,292.0,23.0,35.0,79.0,1.0,6.0,6.0,11,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,34.0,0.0,0.0,1.0,0.0,0.0
111,7431,1991.0,0,68126.0,10-11-2012,40,303.9357142857143,17.0,311.0,23.0,51.0,86.0,1.0,7.0,4.0,5,9.0,0.0,0.07455357142857143,0.0,0.0,0.0,0.0,3,11,1,0,21.0,0.0,0.0,0.0,0.0,1.0
112,3267,1963.0,1,57288.0,25-06-2014,27,527.0,0.0,21.0,0.0,0.0,60.0,3.0,8.0,1.0,8,6.0,0.0,0.07455357142857143,0.0,0.0,0.0,0.0,3,11,0,1,51.0,0.0,0.0,0.0,1.0,0.0
113,999,1991.0,0,86037.0,02-01-2013,95,490.0,44.0,125.0,29.0,20.0,22.0,1.0,6.0,7.0,11,3.0,0.0,0.07455357142857143,0.07276785714285715,0.0,0.0,0.0,3,11,1,0,22.0,0.0,0.0,1.0,0.0,0.0
114,9215,1980.0,1,43974.0,12-12-2012,19,378.0,0.0,101.0,0.0,0.0,72.0,5.0,6.0,4.0,6,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,32.0,0.0,0.0,0.0,0.0,1.0
115,2286,1962.0,0,50785.0,10-09-2013,27,64.0,1.0,21.0,0.0,1.0,27.0,2.0,2.0,1.0,3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,51.0,0.0,0.0,1.0,0.0,0.0
116,1592,1970.0,1,90765.0,24-01-2014,25,547.0,99.0,812.0,151.0,82.0,33.0,0.0,4.0,6.0,5,1.0,0.0,0.0,0.07276785714285715,0.06428571428571428,0.0,0.0,3,11,0,0,44.0,0.0,0.0,1.0,0.0,0.0
117,367,1978.0,1,36550.0,19-02-2013,74,47.0,90.0,94.0,123.0,103.0,120.0,5.0,9.0,1.0,5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,35.0,1.0,0.0,0.0,0.0,0.0
118,5234,1967.0,1,30753.0,11-07-2013,85,12.0,5.0,25.0,0.0,9.0,30.0,2.0,1.0,1.0,3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,46.0,1.0,0.0,0.0,0.0,0.0
119,9862,1969.0,1,21918.0,14-11-2013,37,1.0,6.0,7.0,11.0,5.0,3.0,2.0,2.0,0.0,3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,44.0,0.0,0.0,1.0,0.0,0.0
120,9805,1953.0,1,56129.0,20-06-2013,65,320.0,48.0,133.0,39.0,72.0,48.0,4.0,6.0,2.0,10,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,60.0,0.0,0.0,0.0,1.0,0.0
121,6205,1967.0,0,32557.0,24-02-2014,13,34.0,3.0,29.0,0.0,4.0,10.0,3.0,2.0,1.0,3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,1,47.0,0.0,0.0,0.0,1.0,0.0
122,8442,1985.0,1,19510.0,04-09-2013,63,9.0,0.0,7.0,3.0,4.0,7.0,2.0,1.0,0.0,3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,28.0,0.0,0.0,0.0,1.0,0.0
123,7386,1976.0,0,30992.0,22-04-2013,83,17.0,0.0,14.0,7.0,3.0,2.0,1.0,1.0,0.0,3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,37.0,0.0,0.0,1.0,0.0,0.0
124,7215,1983.0,0,101970.0,12-03-2013,69,722.0,27.0,102.0,44.0,72.0,168.0,0.0,6.0,8.0,13,2.0,0.0,0.07455357142857143,0.07276785714285715,0.06428571428571428,0.0,0.0,3,11,1,0,30.0,0.0,0.0,1.0,0.0,0.0
125,1491,1965.0,1,71488.0,18-02-2013,87,162.0,33.0,124.0,40.0,28.0,172.0,2.0,3.0,4.0,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,48.0,1.0,0.0,0.0,0.0,0.0
126,11071,1984.0,0,79607.0,21-04-2013,37,450.0,133.0,166.95,173.0,0.0,44.021875,1.0,3.0,6.0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,0,29.0,0.0,0.0,1.0,0.0,0.0
127,3381,1953.0,1,54348.0,08-06-2014,51,70.0,0.0,16.0,0.0,0.0,4.0,2.0,2.0,0.0,4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,61.0,0.0,0.0,0.0,1.0,0.0
128,8268,1961.0,1,51635.853344237505,11-07-2013,23,352.0,0.0,27.0,10.0,0.0,15.0,3.0,6.0,1.0,7,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,52.0,0.0,0.0,0.0,0.0,1.0
129,11051,1956.0,1,77376.0,10-05-2014,72,492.0,19.0,110.0,16.0,12.0,12.0,4.0,6.0,3.0,10,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,58.0,0.0,0.0,0.0,0.0,1.0
130,8026,1952.0,1,62998.0,30-09-2013,10,120.0,58.0,73.0,65.0,89.0,58.0,5.0,5.0,4.0,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,61.0,0.0,0.0,1.0,0.0,0.0
131,433,1958.0,0,61331.0,10-03-2013,42,534.0,5.0,47.0,0.0,5.0,41.0,5.0,11.0,1.0,6,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,55.0,0.0,0.0,0.0,1.0,0.0
132,9597,1969.0,1,73448.0,10-02-2014,10,236.0,106.0,189.0,23.0,41.0,130.0,1.0,7.0,2.0,9,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,45.0,0.0,0.0,1.0,0.0,0.0
133,1295,1963.0,1,51635.853344237505,11-08-2013,96,231.0,65.0,196.0,38.0,71.0,124.0,1.0,6.0,5.0,7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,50.0,0.0,0.0,1.0,0.0,0.0
134,5290,1964.0,1,41551.0,14-08-2013,51,220.0,0.0,33.0,3.0,0.0,23.0,5.0,5.0,1.0,5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,49.0,0.0,0.0,0.0,0.0,1.0
135,1685,1967.0,1,62981.0,17-03-2013,21,796.0,14.0,590.0,38.0,44.0,0.0,1.0,4.0,5.0,13,3.0,0.0,0.07455357142857143,0.0,0.0,0.0,0.0,3,11,0,0,46.0,0.0,0.0,0.0,0.0,1.0
136,5342,1976.0,0,9548.0,08-08-2012,31,0.0,1.0,3.0,10.0,6.0,9.0,2.0,1.0,0.0,3,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,36.0,0.0,1.0,0.0,0.0,0.0
137,9579,1959.0,1,33762.0,07-07-2013,61,53.0,1.0,34.0,2.0,0.0,16.0,3.0,2.0,2.0,2,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,3,54.0,0.0,0.0,0.0,0.0,1.0
138,7660,1973.0,0,35860.0,19-05-2014,37,15.0,0.0,8.0,4.0,2.0,20.0,2.0,1.0,1.0,2,5.0,0.07276785714285715,0.0,0.0,0.0,0.0,0.0,3,11,1,2,41.0,0.0,0.0,0.0,0.0,1.0
139,1461,1965.0,0,36921.0,28-07-2013,74,17.0,1.0,12.0,3.0,1.0,4.0,2.0,2.0,0.0,3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,48.0,0.0,0.0,0.0,0.0,1.0
140,821,1992.0,0,92859.0,19-10-2012,46,962.0,61.0,166.95,52.0,61.0,20.0,1.0,5.0,4.0,12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,20.0,0.0,0.0,0.0,1.0,0.0
141,11084,1976.0,1,65104.0,14-11-2013,4,738.0,0.0,232.0,13.0,20.0,50.0,2.0,3.0,5.0,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,1,37.0,0.0,0.0,0.0,1.0,0.0
142,8690,1962.0,1,86111.0,19-04-2013,73,399.0,28.0,756.0,36.0,40.0,126.0,1.0,5.0,7.0,10,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,51.0,0.0,0.0,1.0,0.0,0.0
143,2937,1974.0,0,68352.0,28-08-2013,47,614.0,16.0,132.0,43.0,33.0,33.0,3.0,8.0,5.0,9,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,39.0,0.0,0.0,0.0,0.0,1.0
144,9701,1988.0,1,41883.0,19-03-2013,13,32.0,34.0,41.0,73.0,16.0,116.0,3.0,4.0,2.0,3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,25.0,0.0,0.0,1.0,0.0,0.0
145,9949,1976.0,1,59809.0,18-10-2012,36,598.0,16.0,141.0,32.0,41.0,49.0,3.0,3.0,3.0,6,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,36.0,0.0,0.0,1.0,0.0,0.0
146,10837,1975.0,1,23957.0,28-10-2012,47,2.0,1.0,18.0,20.0,11.0,16.0,1.0,2.0,0.0,3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,1,37.0,0.0,0.0,1.0,0.0,0.0
147,3120,1981.0,1,38547.0,28-08-2013,49,6.0,1.0,10.0,0.0,1.0,4.0,1.0,1.0,0.0,2,8.0,0.0,0.0,0.0,0.0,0.0,0.009375,3,11,0,1,32.0,0.0,0.0,1.0,0.0,0.0
148,5885,1973.0,1,35688.0,22-08-2012,94,73.0,3.0,90.0,12.0,1.0,32.0,7.0,4.0,1.0,4,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,3,39.0,1.0,0.0,0.0,0.0,0.0
149,4050,1966.0,1,49605.0,21-06-2014,65,42.0,16.0,29.0,12.0,20.0,8.0,1.0,2.0,1.0,4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,48.0,0.0,0.0,0.0,1.0,0.0
150,3830,1953.0,1,59354.0,24-04-2014,59,295.0,21.0,78.0,39.0,13.0,13.0,1.0,4.0,4.0,7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,61.0,0.0,0.0,0.0,1.0,0.0
151,7987,1969.0,1,65747.0,07-03-2014,96,346.0,17.0,48.0,23.0,13.0,13.0,4.0,8.0,1.0,6,6.0,0.0,0.07455357142857143,0.0,0.0,0.0,0.0,3,11,0,1,45.0,0.0,0.0,1.0,0.0,0.0
152,7798,1972.0,1,46344.0,14-12-2012,28,233.0,20.0,57.0,8.0,20.0,91.0,4.0,7.0,1.0,5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,40.0,1.0,0.0,0.0,0.0,0.0
153,92,1988.0,0,34176.0,12-05-2014,12,5.0,7.0,24.0,19.0,14.0,20.0,4.0,3.0,0.0,4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,26.0,0.0,0.0,1.0,0.0,0.0
154,7055,1952.0,1,61010.0,09-10-2012,57,888.0,0.0,57.0,0.0,0.0,76.0,2.0,8.0,5.0,11,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,60.0,0.0,0.0,0.0,0.0,1.0
155,10240,1949.0,1,69372.0,19-02-2013,10,997.0,26.0,269.0,34.0,13.0,42.0,1.0,10.0,4.0,6,4.0,0.0,0.07455357142857143,0.07276785714285715,0.0,0.0,0.0,3,11,1,0,64.0,0.0,0.0,1.0,0.0,0.0
156,3025,1958.0,0,49967.0,08-07-2013,4,212.0,6.0,69.0,4.0,12.0,3.0,3.0,6.0,1.0,5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,55.0,0.0,0.0,1.0,0.0,0.0
157,9283,1978.0,0,60199.0,12-09-2013,49,8.0,1.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,3,35.0,0.0,0.0,1.0,0.0,0.0
158,9970,1977.0,1,55375.0,17-10-2013,3,42.0,11.0,57.0,10.0,28.0,14.0,1.0,1.0,1.0,6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,36.0,0.0,0.0,1.0,0.0,0.0
159,2730,1955.0,0,80317.0,20-08-2013,64,536.0,11.0,387.0,149.0,91.0,57.0,1.0,3.0,4.0,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,58.0,0.0,0.0,1.0,0.0,0.0
160,2795,1958.0,0,30523.0,01-07-2013,0,5.0,0.0,3.0,0.0,0.0,5.0,1.0,1.0,0.0,2,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,3,55.0,0.0,0.0,0.0,1.0,0.0
161,9260,1945.0,1,70356.0,05-11-2012,20,303.9357142857143,16.0,249.0,43.0,16.0,33.0,2.0,10.0,6.0,9,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,67.0,0.0,0.0,0.0,0.0,1.0
162,8182,1984.0,1,23228.0,05-01-2014,91,53.0,3.0,49.0,7.0,4.0,5.0,4.0,3.0,0.0,4,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,30.0,0.0,0.0,1.0,0.0,0.0
163,10095,1975.0,0,74165.0,01-05-2013,9,1001.0,12.0,240.0,16.0,12.0,12.0,1.0,5.0,4.0,10,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,38.0,0.0,0.0,0.0,0.0,1.0
164,8475,1973.0,1,52247.25135379061,01-03-2014,98,20.0,2.0,166.95,1.0,2.0,1.0,2.325,0.0,2.6620535714285714,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,41.0,0.0,0.0,0.0,0.0,1.0
165,4370,1966.0,1,43482.0,13-11-2013,83,18.0,1.0,32.0,6.0,3.0,28.0,3.0,2.0,0.0,4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,3,47.0,0.0,0.0,1.0,0.0,0.0
166,10573,1953.0,0,62551.0,18-11-2013,27,125.0,16.0,98.0,134.0,21.0,27.0,1.0,6.0,7.0,4,3.0,0.07276785714285715,0.0,0.0,0.0,0.0,0.0,3,11,0,0,60.0,0.0,0.0,1.0,0.0,0.0
167,3712,1959.0,0,52332.0,28-08-2013,63,212.0,5.0,33.0,7.0,0.0,2.0,1.0,3.0,2.0,6,4.0,0.0,0.07455357142857143,0.0,0.0,0.0,0.0,3,11,0,0,54.0,0.0,0.0,1.0,0.0,0.0
168,6637,1988.0,0,66951.0,02-11-2013,46,277.0,26.302232142857143,305.0,173.0,76.0,124.0,1.0,3.0,4.0,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,25.0,0.0,0.0,1.0,0.0,0.0
169,3152,1957.0,1,26091.0,25-02-2014,84,15.0,10.0,19.0,8.0,17.0,20.0,3.0,2.0,1.0,3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,57.0,0.0,0.0,1.0,0.0,0.0
170,5610,1965.0,1,33456.0,21-04-2014,58,7.0,3.0,10.0,8.0,1.0,7.0,2.0,1.0,0.0,3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,49.0,0.0,0.0,1.0,0.0,0.0
171,6460,1982.0,1,28718.0,13-07-2013,78,12.0,4.0,6.0,11.0,8.0,16.0,2.0,2.0,0.0,3,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,31.0,0.0,0.0,1.0,0.0,0.0
172,1349,1970.0,1,50447.0,21-04-2014,4,85.0,7.0,24.0,2.0,3.0,27.0,1.0,3.0,1.0,3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,44.0,0.0,0.0,1.0,0.0,0.0
173,1880,1959.0,1,53537.0,30-01-2014,17,81.0,0.0,6.0,0.0,0.0,6.0,2.0,2.0,1.0,3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,55.0,0.0,0.0,0.0,0.0,1.0
174,641,1967.0,0,52074.0,04-04-2014,77,59.0,0.0,12.0,0.0,0.0,48.0,1.0,2.0,2.0,2,4.0,0.07276785714285715,0.0,0.0,0.0,0.0,0.0,3,11,0,1,47.0,0.0,0.0,1.0,0.0,0.0
175,8717,1975.0,1,80427.0,12-09-2012,56,1149.0,71.0,449.0,69.0,71.0,26.0,1.0,11.0,8.0,8,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,37.0,0.0,0.0,0.0,0.0,1.0
176,10314,1948.0,1,83837.0,16-12-2012,79,847.0,66.0,119.0,86.0,89.0,111.0,1.0,9.0,10.0,5,4.0,0.0,0.07455357142857143,0.0,0.06428571428571428,0.0,0.0,3,11,1,0,64.0,0.0,0.0,0.0,0.0,1.0
177,10854,1970.0,1,38853.0,23-05-2014,90,29.0,0.0,14.0,0.0,0.0,2.0,2.0,2.0,0.0,3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,44.0,0.0,0.0,0.0,0.0,1.0
178,10492,1959.0,1,38285.0,24-06-2014,96,2.0,0.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,3,55.0,0.0,0.0,1.0,0.0,0.0
179,6935,1951.0,1,78497.0,01-12-2013,44,207.0,26.0,447.0,75.0,0.0,44.021875,1.0,5.0,7.0,12,2.0,0.0,0.0,0.0,0.06428571428571428,0.0,0.0,3,11,0,0,62.0,1.0,0.0,0.0,0.0,0.0
180,7698,1976.0,1,51650.0,11-05-2014,81,152.0,3.0,22.0,2.0,5.0,7.0,1.0,4.0,1.0,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,38.0,0.0,0.0,0.0,0.0,1.0
181,3559,1988.0,1,16248.0,10-05-2014,77,12.0,11.0,10.0,3.0,12.0,9.0,3.0,2.0,1.0,3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,26.0,1.0,0.0,0.0,0.0,0.0
182,10562,1946.0,1,66835.0,28-09-2013,21,620.0,26.0,195.0,34.0,17.0,141.0,1.0,6.0,4.0,13,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,67.0,0.0,0.0,0.0,1.0,0.0
183,10796,1984.0,1,30477.0,22-01-2014,16,47.0,1.0,6.0,0.0,0.0,12.0,1.0,1.0,1.0,3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,30.0,0.0,0.0,0.0,1.0,0.0
184,2563,1961.0,1,28249.0,15-06-2014,80,1.0,9.0,7.0,2.0,14.0,10.0,1.0,2.0,0.0,3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,53.0,0.0,1.0,0.0,0.0,0.0
185,3518,1983.0,1,25271.0,05-12-2012,45,10.0,1.0,18.0,10.0,4.0,7.0,1.0,1.0,1.0,2,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,29.0,0.0,0.0,1.0,0.0,0.0
186,5823,1970.0,0,32303.0,08-03-2014,63,35.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,44.0,0.0,0.0,0.0,0.0,1.0
187,3934,1966.0,1,61286.0,02-08-2013,34,356.0,0.0,107.0,19.0,9.0,117.0,2.0,7.0,1.0,8,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,47.0,0.0,0.0,1.0,0.0,0.0
188,6982,1976.0,1,74068.0,19-03-2013,14,783.0,30.0,537.0,140.0,76.0,15.0,1.0,4.0,10.0,9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,37.0,0.0,0.0,1.0,0.0,0.0
189,6431,1964.0,1,45759.0,23-02-2013,13,42.0,1.0,18.0,3.0,0.0,4.0,2.0,2.0,0.0,3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,49.0,0.0,0.0,0.0,0.0,1.0
190,9733,1978.0,1,24882.0,09-09-2012,52,1.0,4.0,10.0,29.0,0.0,36.0,1.0,1.0,1.0,2,6.0,0.07276785714285715,0.0,0.0,0.0,0.0,0.0,3,11,0,1,34.0,0.0,1.0,0.0,0.0,0.0
191,5602,1989.0,1,66973.0,17-05-2013,98,466.0,22.0,432.0,147.0,113.0,102.0,1.0,8.0,7.0,12,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,24.0,0.0,0.0,0.0,0.0,1.0
192,7829,1968.8058035714287,0,36640.0,26-09-2013,99,15.0,6.0,8.0,7.0,4.0,25.0,1.0,2.0,1.0,2,5.0,0.0,0.0,0.0,0.0,0.0,0.009375,3,11,0,1,44.222321428571426,1.0,0.0,0.0,0.0,0.0
193,1324,1988.0,1,38872.0,30-05-2013,93,23.0,3.0,21.0,3.0,19.0,22.0,2.0,3.0,0.0,3,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,25.0,0.0,0.0,1.0,0.0,0.0
194,326,1973.0,1,51148.0,18-02-2013,38,235.0,6.0,45.0,8.0,9.0,12.0,4.0,5.0,1.0,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,40.0,0.0,0.0,1.0,0.0,0.0
195,7224,1977.0,1,31353.0,29-12-2013,24,10.0,0.0,10.0,3.0,1.0,7.0,2.0,1.0,1.0,2,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,36.0,0.0,0.0,1.0,0.0,0.0
196,6999,1980.0,1,69661.0,13-05-2014,80,656.0,16.0,106.0,32.0,16.0,8.0,1.0,7.0,3.0,12,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,34.0,0.0,0.0,0.0,1.0,0.0
197,9938,1954.0,1,80067.0,19-09-2013,82,519.0,17.0,813.0,27.0,27.06294642857143,51.0,1.0,4.0,6.0,6,2.0,0.0,0.0,0.07276785714285715,0.0,0.0,0.0,3,11,0,0,59.0,0.0,0.0,1.0,0.0,0.0
198,6422,1954.0,1,86718.0,17-01-2013,20,344.0,26.302232142857143,482.0,50.0,33.0,172.0,1.0,5.0,6.0,5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,59.0,0.0,0.0,1.0,0.0,0.0
199,3182,1973.0,0,46854.0,31-03-2014,81,96.0,1.0,79.0,7.0,1.0,79.0,6.0,5.0,1.0,3,8.0,0.07276785714285715,0.0,0.0,0.0,0.0,0.0,3,11,1,2,41.0,0.0,0.0,0.0,0.0,1.0
200,7300,1952.0,0,69142.0,29-06-2014,50,448.0,4.0,34.0,6.0,4.0,39.0,3.0,8.0,1.0,7,5.0,0.0,0.07455357142857143,0.0,0.0,0.0,0.0,3,11,0,1,62.0,0.0,0.0,1.0,0.0,0.0
201,10424,1968.0,0,75922.0,09-12-2013,60,265.0,138.0,553.0,37.52544642857143,23.0,92.0,1.0,4.0,4.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,45.0,0.0,0.0,1.0,0.0,0.0
202,8727,1978.0,0,63693.0,14-10-2013,63,587.0,43.0,337.0,42.0,87.0,54.0,3.0,11.0,6.0,9,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,35.0,0.0,0.0,1.0,0.0,0.0
203,2798,1977.0,1,102160.0,02-11-2012,54,763.0,29.0,138.0,76.0,27.06294642857143,58.0,0.0,7.0,9.0,10,4.0,0.0,0.07455357142857143,0.07276785714285715,0.06428571428571428,0.0,0.0,3,11,1,0,35.0,0.0,0.0,0.0,0.0,1.0
204,1030,1965.0,0,40637.0,17-07-2013,72,22.0,0.0,13.0,0.0,0.0,3.0,2.0,1.0,0.0,3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,48.0,0.0,0.0,0.0,0.0,1.0
205,624,1984.0,0,18890.0,10-11-2012,5,6.0,4.0,1.0,7.0,2.0,15.0,1.0,0.0,1.0,2,6.0,0.07276785714285715,0.0,0.0,0.0,0.0,0.0,3,11,1,0,28.0,0.0,0.0,0.0,1.0,0.0
206,5176,1988.0,1,29604.0,08-12-2013,88,7.0,6.0,13.0,7.0,6.0,14.0,1.0,1.0,0.0,3,9.0,0.07276785714285715,0.0,0.0,0.0,0.0,0.0,3,11,0,1,25.0,0.0,0.0,1.0,0.0,0.0
207,5552,1963.0,0,48721.0,13-05-2013,50,81.0,18.0,113.0,47.0,13.0,21.0,6.0,4.0,2.0,5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,50.0,0.0,0.0,0.0,1.0,0.0
208,868,1966.0,1,44794.0,08-06-2014,99,54.0,0.0,7.0,0.0,0.0,4.0,1.0,2.0,0.0,3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,48.0,0.0,0.0,1.0,0.0,0.0
209,380,1954.0,0,64497.0,10-09-2012,17,1170.0,48.0,320.0,42.0,32.0,192.0,5.0,11.0,4.0,9,8.0,0.07276785714285715,0.0,0.0,0.0,0.0,0.0,3,11,1,1,58.0,0.0,0.0,1.0,0.0,0.0
210,2677,1956.0,1,46097.0,31-03-2013,11,72.0,24.0,68.0,65.0,4.0,8.0,5.0,3.0,1.0,6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,57.0,0.0,0.0,1.0,0.0,0.0
211,6521,1954.0,1,77972.0,18-03-2014,18,613.0,22.0,319.0,33.0,102.0,12.0,1.0,4.0,6.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,60.0,0.0,0.0,1.0,0.0,0.0
212,6927,1968.0,1,44377.0,05-10-2012,70,224.0,0.0,30.0,0.0,0.0,10.0,8.0,5.0,1.0,5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,44.0,0.0,0.0,0.0,0.0,1.0
213,2877,1974.0,1,46014.0,21-01-2013,21,410.0,0.0,59.0,19.0,9.0,44.0,2.325,7.0,1.0,8,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,39.0,0.0,0.0,0.0,1.0,0.0
214,0,1985.0,1,70951.0,04-05-2013,66,239.0,10.0,554.0,37.52544642857143,87.0,54.0,1.0,3.0,4.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,28.0,0.0,0.0,1.0,0.0,0.0
215,1584,1977.0,1,41443.0,01-04-2014,79,171.0,7.0,171.0,25.0,19.0,89.0,6.0,8.0,1.0,5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,37.0,0.0,0.0,1.0,0.0,0.0
